id,tweet
90609,That time when your @AmericanAir  Milwaukee to Chicago flight gets delayed because they could find a crew to fly the plane... #ShouldaWalked
150090,@JetBlue the flight better be better than the check in experience at Pdx. Worst ever.  from a frequent traveller
50321,Legit just watched a @united customer service rep SCREAM at a group of customers and storm off. Cant wait for my turn! 
30420,@SouthwestAir just killed it again. in-flight music options. #LUV
67442,@AmericanAir has lost an entire flights worth of luggage for over an hour coming into Las Vegas from Miami
120172,"@JetBlue WTF am I paying for? On my way down to fl your TVs didn't work..on the way back ""signal problems"" disabled the TVs as well. #fail"
27112,@SFGiants @JetBlue oak2lgb inflight torture! I think its now a jetOrange flight #OctoberTogether http://t.co/c5hbL4uKzX
15541,@AlaskaAir looks like I am going to miss reupping for Gold. due to some booking errors on my end :( any idea on EQM promos for 2015 yet?
29535,@AmericanAir I know you've got mad skillz. can you help @chickvacations and I ... DMd you just now :)
144194,@deannabombchica @USAirways I fly @JetBlue  all the time. never a problem
31535,@DeltaAssist I checked in this morning at 5:37am for my 6:20 flight  During check-in the kiosk.  said 'you can no longer check in'.  Help?
169146,"@AmericanAir gate occupied at arrival at DFW. then they send our plane to a new gate where there is a ""broken"" plane in the alley?"
172543,@omarsuleiman504 @united now mentally challenged needs to know that they have done something really bad to the society Things are boiling!
145946,@united complaint filed! And will continue with our social media presentation of United.  I c why United was ranked 3rd worst airline
44488,@DeltaAssist the reason I am asking while coming from Bahamas.. I had to do immigration at the Bahamas and almost missed my flight
32995,@DeltaAssist There is storm warning in Minneapolis from monday to tuesday. if the first flight delay. how can I get the second flight
36741,#neveronsouthwest @Delta @DeltaAssist had a Porche waiting for me at LAX! #diamondrealness http://t.co/zb7bLZoYC4
100789,Ah. now I remember why I stopped flying @united - isn't the ORD tarmac picturesque_
83835,How sad that we have come to expect the negativity of @united employees.
164922,@united maintenance issue and have mechanics on board. Then get this email. Which is it - weather or mechanical? http://t.co/mcyXXNIcgQ
39533,The unparalleled crappiness of @Delta @DeltaAssist never fails to unimpress.
128886,@AmericanAir I'm lost w/o ability 2 obsessively check http://t.co/oIrrNaMbyC account. Can't wait 2 see updates! http://t.co/juCxjBR6ZA
9456,.@deltaassist Trapped on taxiway at LGA on DL 1486. Will I miss my DL 4275 connex to RIC??
9036,@SouthwestAir don't blame TSA because you don't respect known travelers with approved KT ID numbers attached to your reservations #excuses
169375,#Latinos #Hispanics #world #Rember that @AmericanAir  #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
163374,#Rember that @AmericanAir  #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
173278,#Latinos #Rember that @AmericanAir   #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
171878,#Latinos #Hispanics #Rember that @AmericanAir   #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
170244,#Latinos #Hispanics #Rember that @AmericanAir  #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
168257,#Latinos #Americans #world #Rember that @AmericanAir  #AmericanAirlines #WorstAirline #BadService #Liars #Ladrones #WorstOfTheWorst #Thieves
119569,@TannerZagarino @DeltaAssist don't you hate when your fave never follows back
79444,@AmericanAir can we switch to an earlier flight without penalty to avoid incoming blizzard? Looking to move from 3553 to 3550 tomorrow?
120444,"I could've watched the entire movie ""Finding Nemo"" and still had some time to spare while on hold with @AmericanAir. http://t.co/hlT6nHxNEt"
25368,@LittleSlav @AmericanAir Insane
7493,@elizabethjdias @DeltaAssist insane!
54009,@VirginAmerica what is the reason for flight VX 363 BOS &gt; LAX delay?
48063,@tresheppard @united give this man a cake!! That's insane dude.
35670,@AmericanAir @philtayjones if you don't like being chased SORT THE PROBLEM #poorservice
45079,In other news. @SouthwestAir's terminal at Reagan doesn't connect to the rest of the airport. so we've got 2+ hours to kill in 100sqft.
88378,@VirginAmerica hi need help rebooking my flights please they were cancelled for tonight
63415,@AmericanAir  a HUGE disappointment!
27971,@AmericanAir @mpressel &gt;Sad thing is only celebrities who tweet lost luggage get any help from airlines.
85308,Should've flown @Delta RT @DrivnOne: This has been THE WORST travel experience. Like wtf @AmericanAir !!!
156769,@KurtSchlichter @SouthwestAir also. never pick a fight with someone who buys ink by the barrel.
40907,@HIAairport Hoping maybe @united was restoring the Newark route. Speaking of routes. disappointed @FrontierCare is pulling the Denver route!
97364,@DeltaAssist may I protect seat on 7pm JFK-SFO if miss connection at 430
115540,@JetBlue thank you for the flight down to PR. @united learn a thing or two from jet blue. pathetic airline.
58063,I'm flying. n234 @Americanair.Deception with a flight attendant.He hit the basket on my knee. not apologized and rude. tried remove the tray
30545,Sad. Our wedding luggage made it thru 2 Anniv. trips; but then this awefulness :( Just landed @dfwairport @united http://t.co/ecBOHCAVpZ
68093,@JoshMcDermitt Try sending your number &amp; complaint of poor service in DM to @VirginAmerica  #VirginAmerica @richardbranson #richardbranson
58094,@JetBlue very upset with your customer service with mosiac. About to lose a great customer #keepmemosiac
69370,@united social army is like a snail compared to @DeltaAssist. #Slow
110672,@jessamyngray yes!! Like JUST in time! Saw a tweet a few mins ago themat @SouthwestAir cancelled everything !
113716,@JetBlue Cancelled flight. no transportation from BOS to ORH. Longtime JB fan.  Losing faith in JetBlue.  Disregard for Mosaic flier
57245,@DeltaAssist Missed my flight. DL 2275 LGA 7am Conf #GTF3JJ. Other flights?
99304,@Cowboycerrone @AmericanAir do they know who the fuck you are? 
93035,@JetBlue hoping to get out of @BostonLogan tomorrow fl 569 to FLL. On schedule or delayed? #fingerscrossed #stormageddon #safetyfirst
298,@sbalaouras @AmericanAir I think if you communicate with them via Twitter. they could help! It may be a backend issue?
7611,Headed to ATX MT @LANow BREAKING: @JetBlue flight returns to @LBAirport due to engine problem. Passengers evacuated using emergency slides
139303,@AmericanAir Worst loyalty program EVER! There r no advantages to b an AA member. Regret earning miles vs. $ back.
42424,@AmericanAir missed the mark again for preferred members don't recognize chairman status even after one week more poor merger problems
106338,@isabellefuhrman @AmericanAir what the hell. ohh. you're not getting fans with that. American Air ;)
57310,Missed my first flight ever = comfort food. Yay @Southwest! - I go tomorrow; but Boo @AmericanAir policies &amp; fees! http://t.co/UyevLSSV5W
27664,@DeltaAssist can you please send me a link for complaints.
29309,@united Sorry it took long to respond. the people at the terminal itself were lifesavers. out front they are a mess
23396,@united Who do I talk to about a complaint I have with united?
114735,I think this is becoming a problem @AmericanAir #dontflyamericanair http://t.co/BgkGFyAZ1N
135311,@united I need your help with a flight issue.
115500,@djTWIST @united at last minute? Can't hate on em for that. Could have canceled earlier and gotten some credit. Most have policy re last min
134312,"On hold with @AmericanAir and it seems to remind me of ""I Wanna Go Back"" by Eddie Money"
153527,@AmericanAir Got a voicemail saying my flight was cancelled but can't get through on the phone? How am I supposed to know what's going on?
166893,@rgay @united is the ultimate sigh
51,@ArianFoster @united Sounds like a club that overcharged your card for some watered down drinks and loops of crappy music.
147867,Sweetheart flight attendant walking the formerly screaming baby up and down the aisle like a pro @AlaskaAir
20303,@SouthwestAir in my 20 years of flying. you have provided me with the WORST travel experience.
138397,Glad they waited two hours to unload us. Way to go @southwestair. You all fumbled big time.
151029,Omg! So same thing happened with our return flight from BHM tonight except @SouthwestAir rolled out another plane. switched us over....
24760,@BrandtSnedeker @united isn't there a law that you can't be in Tarmac that long?
43491,@MatthewLush: Making a video today about my horrible @JetBlue experience. Never flying @JetBlue again that's for sure
94139,@DeltaAssist  need to be rebooked tomorrow for the earliest flight to Panama City (ECP) flying from Atlanta. Stuck for the night.
142392,@D_Ruhestand @mikejoy500 @DeltaAssist So because he arrived alive he isn't allowed to complain about poor service?
65532,@RalphPici @SouthwestAir @JetBlue don't bother http://t.co/qvES0Z7a54 #jetbluesucks
95875,@DeltaAssist lost iPad on flight from Charleston WV please let me know if you find it
18611,@jannazagari Adore Burbank and was broken hearted when @AmericanAir pulled out. Switched to LAX. Their LAX-JFK planes are luxe (and on time)
44749,@thats0jack @united never go to that airline
44728,I love y'all. @JetBlue were horrible to you. Lush you !!!
34927,Negative @AmericanAir
64573,I NEVER sided with the mom @WHMcCue or her dangerous on every level behavior @united. Its a teachable moment 4 her. Her child's NOT a baby!
19871,Umm so I'm thinking about going somewhere and I have never flown @SouthwestAir but they have legit prices
36354,a new plane. but less room for passengers than in the old planes. how many people can @AmericanAir squeeze in? Awful. http://t.co/jseL3Mtyhx
7125,@SouthwestAir my friend got off her flight and your airline lost most of her luggage. not impressed lol
22722,MT: @Marina_Sirtis: @JetBlue offering me $100 credit for the destruction of my suitcase!! I will never travel with them again. Hmm...
128216,Flying @AmericanAir is like getting the in training waiter at Chili's #fail #dontflyamerican
22490,Sigh. @AmericanAir is having a crappy SFO-DFW week. #AA1482 the latest casualty. @VirginAmerica. any room on your dance card? I'm over this.
22489,Sigh. @AmericanAir is having a crappy SFO-DFW week. #AA1482 the latest casualty. @VirginAmerica. any room on your dance card? I'm over this.
166615,@DeltaAssist on my way home from MEM to MCO but looks like there is a ground stop in ATL. connection will be missed? Can you assist?
113159,@Visa @VirginAmerica Nazis' delight in wwII had been to destroyed the bridges
36578,@VirginAmerica fix #TheLoft LAX! Its like a club in daylight. Populated by a sad looking cheese plate and douchebags that need to go home.
